StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,1.,2.,3.,3b,4._1,4._2,4._3,4._4,4._5,4._6,4b,5._1,5._2,5._3,5._4,5._5,5._6,5b,6.,7.,8.,9.,10.,11.,12.,13.
2022-02-11 12:40:00,2022-02-11 12:43:38,IP Address,100,218,True,2022-02-11 12:43:39,R_BJHL8s3kdtzbSO5,anonymous,EN,Salisbury,MD,Car (own),,No difficulty,,I do not care to use,No difficulty,I do not care to use,,,Daily,Never,Never,Never,Never,,,Never,Opposed,Opposed,Favorable,,,No,
2022-02-11 13:42:52,2022-02-11 13:46:23,IP Address,100,210,True,2022-02-11 13:46:23,R_8eNEv5OD1egWJr3,anonymous,EN,Salisbury,Md,Car (own),,No difficulty,No difficulty,I do not care to use,I do not care to use,No difficulty,I do not care to use,,Occasionally,Occasionally,Occasionally,Never,Weekly,,,,Neutral,Opposed,Opposed,,"Not needed. Bikes can share the road already. Consider off road bike amenities, but really money needs to be spent paving and better maintaining existing roads.",No,
2022-02-11 15:11:19,2022-02-11 15:14:43,IP Address,100,204,True,2022-02-11 15:14:44,R_XBy9tmllZyymKIx,anonymous,EN,"Damascus ","Maryland ",Car (own),,No difficulty,Some difficulty,Some difficulty,Great difficulty,Some difficulty,I do not care to use,,Daily,Occasionally,Occasionally,Never,Occasionally,Never,,Occasionally,Neutral,Somewhat Favorable,Favorable,Taxi service is needed in our area,,No,
2022-02-11 15:22:01,2022-02-11 15:27:00,IP Address,100,298,True,2022-02-11 15:27:01,R_bjcED1PmaL7eFG1,anonymous,EN,"Salisbury ",MD,Car (own),,No difficulty,Great difficulty,Great difficulty,No difficulty,No difficulty,,,Daily,Occasionally,Occasionally,Never,Occasionally,,,Occasionally,Favorable,Favorable,Favorable,"More kinds of transportation will make it easier for more people to get around the city easier. Mass transit should lessen the amount of vehicles on the road. ",,,
2022-02-11 16:22:45,2022-02-11 16:24:01,IP Address,100,76,True,2022-02-11 16:24:01,R_30w4ITtiqGJKjgc,anonymous,EN,Salisbury,MD,Car (own),,No difficulty,I do not care to use,Great difficulty,I do not care to use,Great difficulty,,,Daily,Never,Weekly,Never,Occasionally,,,Weekly,Favorable,Favorable,Neutral,,,No,
2022-02-11 20:19:52,2022-02-11 20:21:53,IP Address,100,121,True,2022-02-11 20:21:53,R_1gklkBUnnjaybuW,anonymous,EN,"Salisbury ","Maryland ",Car (own),,Some difficulty,,,,,,,Daily,Daily,Daily,Daily,Never,,,Never,Opposed,Opposed,Opposed,,,No,
2022-02-12 07:46:39,2022-02-12 07:49:12,IP Address,100,153,True,2022-02-12 07:49:13,R_SDGsgSlfhep15IJ,anonymous,EN,"Salisbury ","Maryland ",Car (own),,No difficulty,I do not care to use,I do not care to use,I do not care to use,No difficulty,,,Daily,Never,Never,Never,Occasionally,,,Never,Neutral,Favorable,Neutral,"Encouraging biking is environmentally friendly! ",,Yes,"More employers should embrace remote work to cut down on transportation use and commuting hours. "
2022-02-12 08:15:00,2022-02-12 08:18:25,IP Address,100,204,True,2022-02-12 08:18:26,R_3fJAl5GdiBUYmgI,anonymous,EN,Viola,DE,Car (own),,No difficulty,Great difficulty,Great difficulty,Great difficulty,Some difficulty,I do not care to use,,Daily,Occasionally,Occasionally,Never,Never,Never,,Occasionally,Favorable,Opposed,Favorable,,Roads are not wide enough and have no shoulders for a bike lane,Yes,There is no public transportation available
2022-02-12 11:33:02,2022-02-12 11:34:46,IP Address,100,103,True,2022-02-12 11:34:46,R_3qmVrbrlTblliUK,anonymous,EN,Felton,Delware,Car (own),,No difficulty,I do not care to use,Great difficulty,Great difficulty,Great difficulty,I do not care to use,,Occasionally,Occasionally,Weekly,Weekly,Occasionally,Occasionally,,Weekly,Neutral,Somewhat Favorable,Somewhat Favorable,I would like more opportunities to ride my bike locally or take a train,,No,
2022-02-12 15:46:39,2022-02-12 15:48:44,IP Address,100,125,True,2022-02-12 15:48:44,R_28UHSuMoDVxFptL,anonymous,EN,Salisbury,MD,Car (own),,No difficulty,Great difficulty,Great difficulty,Some difficulty,Some difficulty,I do not care to use,,Daily,Weekly,Daily,Occasionally,Never,Never,,Daily,Favorable,Somewhat Favorable,Favorable,,,Yes,"Public transit between Salisbury and other large cities/towns "
2022-02-13 08:49:36,2022-02-13 08:51:28,IP Address,100,112,True,2022-02-13 08:51:28,R_2eUs1zOzeSmQzZ2,anonymous,EN,Salisbury,MD,Car (own),,,Great difficulty,Great difficulty,I do not care to use,Some difficulty,,,,Daily,Occasionally,Weekly,Weekly,,,Occasionally,Favorable,Favorable,Neutral,,,Yes,"it is not practical.  I can't make it to work on time if I have to take it. "
2022-02-13 09:34:38,2022-02-13 09:38:01,IP Address,100,202,True,2022-02-13 09:38:02,R_1DFQ7dUDsD9Igpd,anonymous,EN,"Salisbury ","Maryland ",Car (own),,No difficulty,I do not care to use,I do not care to use,I do not care to use,I do not care to use,I do not care to use,,Daily,Never,Occasionally,Occasionally,Never,Never,,Occasionally,Favorable,Neutral,Neutral,Currently drive to Wilmington for train to NYC,,No,
2022-02-13 13:42:59,2022-02-13 13:45:14,IP Address,100,134,True,2022-02-13 13:45:14,R_324r9goTivsbnuj,anonymous,EN,Salisbury,Maryland,Car (own),,No difficulty,Great difficulty,Great difficulty,No difficulty,No difficulty,,,Never,Weekly,Daily,Occasionally,Weekly,,,Daily,Favorable,Favorable,Somewhat Favorable,Protected bike lanes in Salisbury are amazing!!!,,Yes,"There will never be passenger rail, but Shore Transit bus system is terrible and could be better"
2022-02-13 19:36:25,2022-02-13 19:39:01,IP Address,100,156,True,2022-02-13 19:39:01,R_RLJkw0TutZnV4gV,anonymous,EN,Gaithersburg,Maryland,Car (own),,No difficulty,Some difficulty,I do not care to use,Some difficulty,Some difficulty,,,Daily,Daily,Daily,Daily,Daily,,,Weekly,Somewhat Favorable,Neutral,Somewhat Favorable,,,No,
2022-02-14 06:12:33,2022-02-14 06:15:09,IP Address,100,156,True,2022-02-14 06:15:09,R_3hbElDMimNarMPH,anonymous,EN,"Townsend ",Delaware,Car (own),,Great difficulty,Great difficulty,Great difficulty,Great difficulty,Great difficulty,,,Weekly,Weekly,Occasionally,Never,Occasionally,,,Weekly,Somewhat Opposed,Favorable,Somewhat Opposed,I enjoy to bike,Trains - As long as old tracks are used/forest is not being destroyed for the service. Other - taxis are too pricy,No,
2022-02-14 06:35:30,2022-02-14 07:28:53,IP Address,100,3203,True,2022-02-14 07:28:54,R_1ly5uYxAqU0lqua,anonymous,EN,Dover,Delaware,Car (own),,No difficulty,I do not care to use,Great difficulty,I do not care to use,Some difficulty,,,Daily,Occasionally,Occasionally,Occasionally,Occasionally,,,Occasionally,Favorable,Favorable,Neutral,"I think passenger train service would be fantastic - as it is, it takes at least 45 minutes to drive to a station if not longer.",,No,
2022-02-14 07:40:18,2022-02-14 07:45:13,IP Address,100,294,True,2022-02-14 07:45:13,R_2xz1ONa0ADhQG9U,anonymous,EN,Mardela Springs,Maryland,Car (own),,No difficulty,Great difficulty,Great difficulty,Great difficulty,Great difficulty,,,,,,,,,,Occasionally,Favorable,Neutral,Favorable,It would be great to have another mode of transportation if your car is in the shop or not available,,Yes,I live in a rural area.  Unless you own a vehicle you have no other means of daily affordable transportation.  The bus transportation offered is not available on the weekends and limited during the week
2022-02-14 08:12:27,2022-02-14 08:18:23,IP Address,100,356,True,2022-02-14 08:18:24,R_5uIAGXhD2nKKrip,anonymous,EN,Crisfield,MD,Car (own),,Some difficulty,Some difficulty,,Great difficulty,No difficulty,,,Occasionally,Occasionally,Occasionally,Occasionally,Never,,,Occasionally,Neutral,Favorable,Favorable,I used to own a taxi service and there is definitely a need in our area for sure. I believe there is only one in Crisfield which isn't enough. Many don't have vehicles here.,,Yes,Doesn't run often enough. Need more transit vehicles.
2022-02-14 08:20:29,2022-02-14 08:25:34,IP Address,100,304,True,2022-02-14 08:25:34,R_1cYAshwrgszQbJ4,anonymous,EN,"Crisfield ","Maryland ",Car (own),,No difficulty,I do not care to use,I do not care to use,I do not care to use,I do not care to use,I do not care to use,,Daily,Never,Never,Never,Never,Never,,Weekly,Favorable,Neutral,Somewhat Opposed,"A lot of town/cities already have bike lanes such as Crisfield but the residents don’t use them, nor do they use the sidewalk. They still bike in the middle of the road","I don’t like the idea of having taxis everywhere in our town, we have everything we need in our area",No,
2022-02-14 09:15:28,2022-02-14 09:17:59,IP Address,100,150,True,2022-02-14 09:17:59,R_3nuho7vgknFlvUv,anonymous,EN,Delmar,"Md ",Car (own),,No difficulty,I do not care to use,I do not care to use,I do not care to use,I do not care to use,Great difficulty,,Daily,Never,Never,Occasionally,Never,Never,,Never,Neutral,Opposed,Somewhat Favorable,,"I think the bike lanes are a waste of money. I never see anyone using them. Tax payer money could be better spent in other ways. ",No,
2022-02-07 11:44:32,2022-02-07 11:45:05,IP Address,41,32,False,2022-02-14 11:45:08,R_3ezaxj7jnvENv8Z,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14 12:13:11,2022-02-14 12:18:35,IP Address,100,323,True,2022-02-14 12:18:35,R_3JqJcAP2pHDF1Es,anonymous,EN,Delmar,MD,Car (own),,No difficulty,I do not care to use,Great difficulty,I do not care to use,I do not care to use,I do not care to use,,Daily,Daily,Daily,Never,Never,Never,,Daily,Favorable,Neutral,Somewhat Opposed,,"Somewhat Opposed to increased taxi service due to the attendant increase in vehicle issues (pollution, congestion, affordability, etc); mass transit solutions seem more effective long term. ",Yes,"Sidewalks - there aren't enough walkable roads in our area, especially in the major shopping area at the north end of Salisbury where they are most needed. "
2022-02-07 13:05:14,2022-02-07 13:05:45,IP Address,65,31,False,2022-02-14 13:06:03,R_2ckGwrkwwiIN1KI,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14 10:39:34,2022-02-14 13:17:19,IP Address,100,9465,True,2022-02-14 13:17:20,R_2qadw6N17tC3Nde,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14 16:52:28,2022-02-14 16:57:38,IP Address,100,310,True,2022-02-14 16:57:38,R_25LwTK0n02pm8Yx,anonymous,EN,salisbury,MD,Car (own),,No difficulty,Great difficulty,Great difficulty,No difficulty,Great difficulty,,,,Occasionally,Occasionally,,Daily,,,Occasionally,Favorable,Favorable,Favorable,"Need passenger train access. Need bike lanes in Wicomico County, ie Riverside Drive.",,Yes,"Wonder how to fund--passenger fares would not pay for bus service. Bike lanes are cheap to do, as was done in Salisbury city."
2022-02-14 17:48:47,2022-02-14 17:50:59,IP Address,100,132,True,2022-02-14 17:50:59,R_0rLsAqWBhBjBg09,anonymous,EN,Salisbury,Maryland,Car (own),,No difficulty,I do not care to use,Great difficulty,I do not care to use,Some difficulty,I do not care to use,,Daily,Never,Occasionally,Never,Occasionally,Never,,Occasionally,Favorable,Favorable,Favorable,Good access for everyone else who doesn’t have a car,,No,
2022-02-14 18:05:10,2022-02-14 18:09:58,IP Address,100,287,True,2022-02-14 18:09:59,R_SPLV263KrkW07Tz,anonymous,EN,"Marion Station, ","Maryland ",Car (own),,No difficulty,Great difficulty,Great difficulty,Great difficulty,No difficulty,,,Daily,Occasionally,Occasionally,Occasionally,,,,Occasionally,Neutral,Somewhat Favorable,Somewhat Favorable,It would help people to get and have access ro our towm,,No,
2022-02-08 10:24:59,2022-02-08 10:25:40,IP Address,65,40,False,2022-02-15 10:26:50,R_1cU086AWmCsrqsW,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-15 13:53:12,2022-02-15 13:58:57,IP Address,100,344,True,2022-02-15 13:58:57,R_3flPOSxXN0Dvi5i,anonymous,EN,Magnolia,Delaware,Car (own),,No difficulty,Some difficulty,Great difficulty,Some difficulty,No difficulty,,,Weekly,Occasionally,Never,Occasionally,Occasionally,,,Occasionally,Neutral,Somewhat Favorable,Somewhat Favorable,The basics are in place; just need some expansion. (Rail has never been in place here.),,No,
2022-02-15 14:56:21,2022-02-15 14:58:33,IP Address,100,131,True,2022-02-15 14:58:33,R_269ksUI9FKlvD6S,qr,EN,Hereford,MD,Car (own),,No difficulty,I do not care to use,I do not care to use,I do not care to use,I do not care to use,,,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,,,Occasionally,Favorable,Neutral,Somewhat Favorable,it would be great to have more taxi routes,,No,
2022-02-15 19:44:09,2022-02-15 19:46:49,IP Address,100,159,True,2022-02-15 19:46:49,R_OOHoKGAFhAgZPyh,anonymous,EN,Wicomico,Maryland,Car (own),,I do not care to use,Great difficulty,Great difficulty,Some difficulty,Some difficulty,,,Never,Daily,Daily,Occasionally,Daily,,,Weekly,Favorable,Favorable,Favorable,"A lot of people have to travel across states which is extremely hard because you need a car that is reliable. Having a train would save 100% of people, especially people attending universities.",,Yes,We need more train transportation to help students.
2022-02-16 08:10:49,2022-02-16 08:15:58,IP Address,100,309,True,2022-02-16 08:15:59,R_26o4eiZF4xmcpJW,anonymous,EN,Crisfield,maryland,Car (own),,No difficulty,Great difficulty,Great difficulty,I do not care to use,I do not care to use,,,,Weekly,Daily,Never,Never,,,Weekly,Favorable,Neutral,Neutral,"Passenger trains will never come back to Crisfield, so my answer while truthful is unrealistic.",,Yes,"Shore Transit when it was introduced many years ago had a much more full schedule and many more stops. I understand it cutback due ridership and costs, but it takes too long to get to Salisbury. I would ride it to work years ago when working in Salisbury, but could not do that today."
2022-02-16 12:18:49,2022-02-16 12:23:03,IP Address,100,253,True,2022-02-16 12:23:04,R_2UhITZbR5FnUVG0,anonymous,EN,"PITTSVILLE ",Maryland,Car (own),,No difficulty,Great difficulty,I do not care to use,Some difficulty,No difficulty,No difficulty,,Daily,Weekly,Never,Occasionally,Never,Never,,Never,Neutral,Neutral,,Would think about using,,No,
2022-02-16 16:06:23,2022-02-16 16:07:52,IP Address,100,88,True,2022-02-16 16:07:52,R_2a8OsKqOFeUc5JW,qr,EN,"Salisbury ","Maryland ",Car (own),,No difficulty,I do not care to use,I do not care to use,Some difficulty,I do not care to use,,,Never,Occasionally,Occasionally,Occasionally,Never,,,Occasionally,Favorable,Neutral,Somewhat Favorable,,,,
2022-02-16 16:05:22,2022-02-16 16:08:30,IP Address,100,187,True,2022-02-16 16:08:30,R_2w4WWdJs6kgCLJw,qr,EN,Salisbury,MD,Car (own),,No difficulty,Some difficulty,Great difficulty,No difficulty,Some difficulty,,,Daily,Occasionally,Occasionally,Weekly,Occasionally,,,Occasionally,Favorable,Favorable,Somewhat Favorable,,,No,
2022-02-16 16:05:16,2022-02-16 16:09:12,IP Address,100,236,True,2022-02-16 16:09:12,R_Z2Zfd57w8PCjOlH,qr,EN,"Salisbury ","Maryland ",Car (own),,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,Daily,,Daily,Daily,Daily,Daily,,Daily,Favorable,Favorable,Favorable,,,,
2022-02-16 16:05:09,2022-02-16 16:09:14,IP Address,100,244,True,2022-02-16 16:09:14,R_7QdGFptpOvxnWcF,qr,EN,"Salisbury ","Maryland ",Car (own),,Some difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,Daily,Never,Never,Never,Never,Never,,Never,Favorable,Favorable,Favorable,We need it,,No,
2022-02-16 16:05:01,2022-02-16 16:09:30,IP Address,100,268,True,2022-02-16 16:09:30,R_z2ugXMdPpTXOlBD,qr,EN,Salisbury,MD,Car (own),,No difficulty,I do not care to use,I do not care to use,No difficulty,I do not care to use,,,Daily,Occasionally,Occasionally,Occasionally,Never,,,Occasionally,Favorable,Neutral,Neutral,"I am favorable because it would allow those who are unable to get transportation on the on to be provided transportation. ",,No,
2022-02-16 16:05:01,2022-02-16 16:09:51,IP Address,100,289,True,2022-02-16 16:09:51,R_3DqMXkH5wUDQUri,qr,EN,"Salisbury ","Maryland ",Car (own),,Some difficulty,Great difficulty,Great difficulty,Some difficulty,Some difficulty,No difficulty,,Daily,Occasionally,Occasionally,Weekly,Never,,,Occasionally,Favorable,Favorable,Somewhat Favorable,"I think it would help reduce traffic and congestion ",,Yes,"It just doesn’t seem to go to the west side and that’s mainly where Black people live. The only pubic transportation I’m aware of is the shuttle that runs for the university. "
2022-02-16 16:05:15,2022-02-16 16:12:12,IP Address,100,416,True,2022-02-16 16:12:12,R_1otfhowigBNftSP,qr,EN,"Salisbury ","Maryland ",Other,Walking,I do not care to use,I do not care to use,I do not care to use,I do not care to use,I do not care to use,No difficulty,"Walking ",Never,Never,Never,Occasionally,Never,Daily,"Walking ",Never,Favorable,Favorable,Favorable,Why not,,No,
2022-02-16 16:06:35,2022-02-16 16:13:01,IP Address,100,386,True,2022-02-16 16:13:01,R_2CCz5hKDx4wyOvg,qr,EN,Salisbury,Maryland,Car (own),,No difficulty,Some difficulty,Some difficulty,No difficulty,No difficulty,No difficulty,,Weekly,Never,Never,Never,Never,Never,,Weekly,Favorable,Somewhat Favorable,Favorable,"I feel that people dont stay in the bike lanes. But i would love a bus system like metro or van go ",,Yes,"Im concerned about safety and price also how compact the transport may be with others not wearing mask "
2022-02-16 16:06:41,2022-02-16 16:13:07,IP Address,100,386,True,2022-02-16 16:13:08,R_3MiLzLpLTS4UoCv,qr,EN,Salisbury,Maryland,Car (own),,No difficulty,I do not care to use,I do not care to use,I do not care to use,I do not care to use,I do not care to use,,Daily,Never,Never,Never,Never,Never,,Never,Opposed,Neutral,Neutral,,"I dont care to use them, it doesnt matter to me",No,
2022-02-16 16:05:06,2022-02-16 16:14:42,IP Address,100,575,True,2022-02-16 16:14:42,R_2gZL8ex0SKqU3UR,qr,EN,"Salisbury ",MD,Car (carpool),,I do not care to use,I do not care to use,I do not care to use,Great difficulty,Great difficulty,I do not care to use,,Daily,Occasionally,Occasionally,Occasionally,Daily,Never,,Occasionally,Favorable,Favorable,Favorable,Cities used to be built around the pedestrian but now it’s solely built around cars making it very hard for people who can’t afford a car to get around. Also building around the pedestrian will allow people to feel safe to travel in ways besides using a car.,,,
2022-02-16 16:09:54,2022-02-16 16:14:48,IP Address,100,293,True,2022-02-16 16:14:48,R_0SuiB7KjhmvY8tX,qr,EN,"Salisbury ","Maryland ",Car (carpool),,Some difficulty,Great difficulty,Great difficulty,Great difficulty,I do not care to use,I do not care to use,,Daily,Weekly,Weekly,Never,Occasionally,Never,,Weekly,Favorable,Favorable,Neutral,"It’s hard to access anything off campus and if I need to run errands off campus I need to arrange a Lyft. As a college student who is paying for my own tuition, I often don’t have the money for that.",N/A,Yes,
2022-02-16 16:05:51,2022-02-16 16:15:36,IP Address,100,585,True,2022-02-16 16:15:37,R_25YDrvdDVwXrM4F,qr,EN,Salisbury,"Maryland ",Other,Walk,Some difficulty,Some difficulty,Some difficulty,Some difficulty,Some difficulty,Some difficulty,"places where there is no sidewalk ",Occasionally,Daily,Weekly,Occasionally,Weekly,Daily,It would not change,Weekly,Somewhat Favorable,Somewhat Favorable,Neutral,"It will allow for more options for a student as myself to get to other places while not having a drivers license  ",,No,
